repeat_id,fold_id,split,class_label,Freq
7,8,train,relapse,34
8,8,train,relapse,34
9,8,train,relapse,34
10,8,train,relapse,34
1,9,train,relapse,35
2,9,train,relapse,35
3,9,train,relapse,35
4,9,train,relapse,35
5,9,train,relapse,35
6,9,train,relapse,35
7,9,train,relapse,35
8,9,train,relapse,35
9,9,train,relapse,35
10,9,train,relapse,35
1,10,train,relapse,35
2,10,train,relapse,35
3,10,train,relapse,35
4,10,train,relapse,35
5,10,train,relapse,35
6,10,train,relapse,35
7,10,train,relapse,35
8,10,train,relapse,35
9,10,train,relapse,35
10,10,train,relapse,35
