dataset_id,sample_id,class_label,repeat_id,fold_id,split
GDS2771,GSM98786,no_cancer,1,1,train
GDS2771,GSM98787,no_cancer,1,1,train
GDS2771,GSM98788,no_cancer,1,1,train
GDS2771,GSM98790,no_cancer,1,1,train
GDS2771,GSM98791,no_cancer,1,1,train
GDS2771,GSM98792,no_cancer,1,1,train
GDS2771,GSM98793,no_cancer,1,1,train
GDS2771,GSM98795,no_cancer,1,1,train
GDS2771,GSM98796,no_cancer,1,1,train
GDS2771,GSM98799,no_cancer,1,1,train
GDS2771,GSM98800,no_cancer,1,1,train
GDS2771,GSM94019,cancer,1,1,train
GDS2771,GSM94020,cancer,1,1,train
GDS2771,GSM94022,cancer,1,1,train
GDS2771,GSM94023,cancer,1,1,train
GDS2771,GSM94024,cancer,1,1,train
GDS2771,GSM94025,cancer,1,1,train
GDS2771,GSM94026,cancer,1,1,train
GDS2771,GSM94027,cancer,1,1,train
GDS2771,GSM94029,cancer,1,1,train
GDS2771,GSM94030,cancer,1,1,train
GDS2771,GSM94031,cancer,1,1,train
GDS2771,GSM94032,cancer,1,1,train
GDS2771,GSM94033,cancer,1,1,train
GDS2771,GSM94034,cancer,1,1,train
GDS2771,GSM94035,cancer,1,1,train
GDS2771,GSM94036,cancer,1,1,train
GDS2771,GSM94037,cancer,1,1,train
GDS2771,GSM94038,cancer,1,1,train
GDS2771,GSM94039,cancer,1,1,train
GDS2771,GSM94040,cancer,1,1,train
GDS2771,GSM94041,cancer,1,1,train
GDS2771,GSM94042,cancer,1,1,train
GDS2771,GSM94043,cancer,1,1,train
GDS2771,GSM94044,cancer,1,1,train
GDS2771,GSM94045,cancer,1,1,train
GDS2771,GSM94046,cancer,1,1,train
GDS2771,GSM94047,cancer,1,1,train
GDS2771,GSM94048,cancer,1,1,train
GDS2771,GSM94049,cancer,1,1,train
GDS2771,GSM94050,cancer,1,1,train
GDS2771,GSM94053,cancer,1,1,train
GDS2771,GSM94054,cancer,1,1,train
GDS2771,GSM94055,cancer,1,1,train
GDS2771,GSM94056,cancer,1,1,train
GDS2771,GSM94058,cancer,1,1,train
GDS2771,GSM94060,cancer,1,1,train
GDS2771,GSM94062,cancer,1,1,train
GDS2771,GSM94063,cancer,1,1,train
GDS2771,GSM94064,cancer,1,1,train
GDS2771,GSM94065,cancer,1,1,train
GDS2771,GSM94066,cancer,1,1,train
GDS2771,GSM94067,cancer,1,1,train
GDS2771,GSM94068,cancer,1,1,train
GDS2771,GSM94069,cancer,1,1,train
GDS2771,GSM94070,cancer,1,1,train
GDS2771,GSM94071,cancer,1,1,train
GDS2771,GSM94072,cancer,1,1,train
GDS2771,GSM94074,cancer,1,1,train
GDS2771,GSM94156,cancer,1,1,train
GDS2771,GSM94157,cancer,1,1,train
GDS2771,GSM94161,cancer,1,1,train
GDS2771,GSM94162,cancer,1,1,train
GDS2771,GSM94163,cancer,1,1,train
GDS2771,GSM94164,cancer,1,1,train
GDS2771,GSM94168,cancer,1,1,train
GDS2771,GSM94169,cancer,1,1,train
GDS2771,GSM94171,cancer,1,1,train
GDS2771,GSM94172,cancer,1,1,train
GDS2771,GSM94173,cancer,1,1,train
GDS2771,GSM94174,cancer,1,1,train
GDS2771,GSM94175,cancer,1,1,train
GDS2771,GSM94176,cancer,1,1,train
GDS2771,GSM94177,cancer,1,1,train
GDS2771,GSM94178,cancer,1,1,train
GDS2771,GSM98767,cancer,1,1,train
GDS2771,GSM98768,cancer,1,1,train
GDS2771,GSM98769,cancer,1,1,train
GDS2771,GSM98770,cancer,1,1,train
GDS2771,GSM98773,cancer,1,1,train
GDS2771,GSM98774,cancer,1,1,train
GDS2771,GSM98775,cancer,1,1,train
GDS2771,GSM98777,cancer,1,1,train
GDS2771,GSM98778,cancer,1,1,train
GDS2771,GSM98779,cancer,1,1,train
GDS2771,GSM98780,cancer,1,1,train
GDS2771,GSM98781,cancer,1,1,train
GDS2771,GSM98782,cancer,1,1,train
GDS2771,GSM98783,cancer,1,1,train
GDS2771,GSM98872,cancer,1,1,train
GDS2771,GSM98874,cancer,1,1,train
GDS2771,GSM98875,cancer,1,1,train
GDS2771,GSM94077,no_cancer,1,1,test
GDS2771,GSM94092,no_cancer,1,1,test
GDS2771,GSM94099,no_cancer,1,1,test
GDS2771,GSM94107,no_cancer,1,1,test
GDS2771,GSM94111,no_cancer,1,1,test
GDS2771,GSM94118,no_cancer,1,1,test
GDS2771,GSM94119,no_cancer,1,1,test
GDS2771,GSM94120,no_cancer,1,1,test
GDS2771,GSM94121,no_cancer,1,1,test
GDS2771,GSM94122,no_cancer,1,1,test
GDS2771,GSM94123,no_cancer,1,1,test
GDS2771,GSM94140,no_cancer,1,1,test
GDS2771,GSM94146,no_cancer,1,1,test
GDS2771,GSM98789,no_cancer,1,1,test
GDS2771,GSM98794,no_cancer,1,1,test
GDS2771,GSM98797,no_cancer,1,1,test
GDS2771,GSM98798,no_cancer,1,1,test
GDS2771,GSM98801,no_cancer,1,1,test
GDS2771,GSM94021,cancer,1,1,test
GDS2771,GSM94028,cancer,1,1,test
GDS2771,GSM94051,cancer,1,1,test
GDS2771,GSM94052,cancer,1,1,test
GDS2771,GSM94057,cancer,1,1,test
GDS2771,GSM94059,cancer,1,1,test
GDS2771,GSM94061,cancer,1,1,test
GDS2771,GSM94073,cancer,1,1,test
GDS2771,GSM94075,cancer,1,1,test
GDS2771,GSM94155,cancer,1,1,test
GDS2771,GSM94160,cancer,1,1,test
GDS2771,GSM94165,cancer,1,1,test
GDS2771,GSM94166,cancer,1,1,test
GDS2771,GSM94167,cancer,1,1,test
GDS2771,GSM94170,cancer,1,1,test
GDS2771,GSM98771,cancer,1,1,test
GDS2771,GSM98772,cancer,1,1,test
GDS2771,GSM98776,cancer,1,1,test
GDS2771,GSM98784,cancer,1,1,test
GDS2771,GSM98871,cancer,1,1,test
GDS2771,GSM98873,cancer,1,1,test
GDS2771,GSM94077,no_cancer,1,2,train
GDS2771,GSM94080,no_cancer,1,2,train
GDS2771,GSM94081,no_cancer,1,2,train
GDS2771,GSM94082,no_cancer,1,2,train
GDS2771,GSM94083,no_cancer,1,2,train
GDS2771,GSM94084,no_cancer,1,2,train
GDS2771,GSM94085,no_cancer,1,2,train
GDS2771,GSM94087,no_cancer,1,2,train
GDS2771,GSM94088,no_cancer,1,2,train
GDS2771,GSM94089,no_cancer,1,2,train
GDS2771,GSM94090,no_cancer,1,2,train
GDS2771,GSM94092,no_cancer,1,2,train
GDS2771,GSM94093,no_cancer,1,2,train
GDS2771,GSM94094,no_cancer,1,2,train
GDS2771,GSM94095,no_cancer,1,2,train
GDS2771,GSM94096,no_cancer,1,2,train
GDS2771,GSM94097,no_cancer,1,2,train
GDS2771,GSM94098,no_cancer,1,2,train
GDS2771,GSM94099,no_cancer,1,2,train
GDS2771,GSM94100,no_cancer,1,2,train
GDS2771,GSM94101,no_cancer,1,2,train
GDS2771,GSM94102,no_cancer,1,2,train
GDS2771,GSM94103,no_cancer,1,2,train
GDS2771,GSM94104,no_cancer,1,2,train
GDS2771,GSM94105,no_cancer,1,2,train
GDS2771,GSM94106,no_cancer,1,2,train
GDS2771,GSM94107,no_cancer,1,2,train
GDS2771,GSM94108,no_cancer,1,2,train
GDS2771,GSM94110,no_cancer,1,2,train
GDS2771,GSM94111,no_cancer,1,2,train
GDS2771,GSM94115,no_cancer,1,2,train
GDS2771,GSM94116,no_cancer,1,2,train
GDS2771,GSM94117,no_cancer,1,2,train
GDS2771,GSM94118,no_cancer,1,2,train
GDS2771,GSM94119,no_cancer,1,2,train
GDS2771,GSM94120,no_cancer,1,2,train
GDS2771,GSM94121,no_cancer,1,2,train
GDS2771,GSM94122,no_cancer,1,2,train
GDS2771,GSM94123,no_cancer,1,2,train
GDS2771,GSM94125,no_cancer,1,2,train
GDS2771,GSM94127,no_cancer,1,2,train
GDS2771,GSM94129,no_cancer,1,2,train
GDS2771,GSM94130,no_cancer,1,2,train
GDS2771,GSM94131,no_cancer,1,2,train
GDS2771,GSM94132,no_cancer,1,2,train
GDS2771,GSM94133,no_cancer,1,2,train
GDS2771,GSM94134,no_cancer,1,2,train
GDS2771,GSM94135,no_cancer,1,2,train
GDS2771,GSM94136,no_cancer,1,2,train
GDS2771,GSM94138,no_cancer,1,2,train
GDS2771,GSM94139,no_cancer,1,2,train
GDS2771,GSM94140,no_cancer,1,2,train
GDS2771,GSM94141,no_cancer,1,2,train
GDS2771,GSM94142,no_cancer,1,2,train
GDS2771,GSM94143,no_cancer,1,2,train
GDS2771,GSM94145,no_cancer,1,2,train
GDS2771,GSM94146,no_cancer,1,2,train
GDS2771,GSM94147,no_cancer,1,2,train
GDS2771,GSM94148,no_cancer,1,2,train
GDS2771,GSM98786,no_cancer,1,2,train
GDS2771,GSM98787,no_cancer,1,2,train
GDS2771,GSM98789,no_cancer,1,2,train
GDS2771,GSM98790,no_cancer,1,2,train
GDS2771,GSM98791,no_cancer,1,2,train
GDS2771,GSM98793,no_cancer,1,2,train
GDS2771,GSM98794,no_cancer,1,2,train
GDS2771,GSM98795,no_cancer,1,2,train
GDS2771,GSM98797,no_cancer,1,2,train
GDS2771,GSM98798,no_cancer,1,2,train
GDS2771,GSM98799,no_cancer,1,2,train
GDS2771,GSM98800,no_cancer,1,2,train
GDS2771,GSM98801,no_cancer,1,2,train
GDS2771,GSM94019,cancer,1,2,train
GDS2771,GSM94020,cancer,1,2,train
GDS2771,GSM94021,cancer,1,2,train
GDS2771,GSM94022,cancer,1,2,train
GDS2771,GSM94024,cancer,1,2,train
GDS2771,GSM94025,cancer,1,2,train
GDS2771,GSM94026,cancer,1,2,train
GDS2771,GSM94028,cancer,1,2,train
GDS2771,GSM94030,cancer,1,2,train
GDS2771,GSM94032,cancer,1,2,train
GDS2771,GSM94033,cancer,1,2,train
GDS2771,GSM94034,cancer,1,2,train
GDS2771,GSM94035,cancer,1,2,train
GDS2771,GSM94036,cancer,1,2,train
GDS2771,GSM94037,cancer,1,2,train
GDS2771,GSM94040,cancer,1,2,train
GDS2771,GSM94041,cancer,1,2,train
GDS2771,GSM94042,cancer,1,2,train
GDS2771,GSM94044,cancer,1,2,train
GDS2771,GSM94045,cancer,1,2,train
GDS2771,GSM94046,cancer,1,2,train
GDS2771,GSM94047,cancer,1,2,train
GDS2771,GSM94048,cancer,1,2,train
GDS2771,GSM94049,cancer,1,2,train
GDS2771,GSM94050,cancer,1,2,train
GDS2771,GSM94051,cancer,1,2,train
GDS2771,GSM94052,cancer,1,2,train
GDS2771,GSM94055,cancer,1,2,train
GDS2771,GSM94056,cancer,1,2,train
GDS2771,GSM94057,cancer,1,2,train
GDS2771,GSM94058,cancer,1,2,train
GDS2771,GSM94059,cancer,1,2,train
GDS2771,GSM94061,cancer,1,2,train
GDS2771,GSM94062,cancer,1,2,train
GDS2771,GSM94063,cancer,1,2,train
GDS2771,GSM94065,cancer,1,2,train
GDS2771,GSM94066,cancer,1,2,train
GDS2771,GSM94069,cancer,1,2,train
GDS2771,GSM94072,cancer,1,2,train
GDS2771,GSM94073,cancer,1,2,train
GDS2771,GSM94074,cancer,1,2,train
GDS2771,GSM94075,cancer,1,2,train
GDS2771,GSM94155,cancer,1,2,train
GDS2771,GSM94156,cancer,1,2,train
GDS2771,GSM94157,cancer,1,2,train
GDS2771,GSM94160,cancer,1,2,train
GDS2771,GSM94161,cancer,1,2,train
GDS2771,GSM94162,cancer,1,2,train
GDS2771,GSM94163,cancer,1,2,train
GDS2771,GSM94164,cancer,1,2,train
GDS2771,GSM94165,cancer,1,2,train
GDS2771,GSM94166,cancer,1,2,train
GDS2771,GSM94167,cancer,1,2,train
GDS2771,GSM94168,cancer,1,2,train
GDS2771,GSM94170,cancer,1,2,train
GDS2771,GSM94171,cancer,1,2,train
GDS2771,GSM94174,cancer,1,2,train
GDS2771,GSM94175,cancer,1,2,train
GDS2771,GSM94176,cancer,1,2,train
GDS2771,GSM94177,cancer,1,2,train
GDS2771,GSM94178,cancer,1,2,train
GDS2771,GSM98767,cancer,1,2,train
GDS2771,GSM98768,cancer,1,2,train
GDS2771,GSM98769,cancer,1,2,train
GDS2771,GSM98770,cancer,1,2,train
GDS2771,GSM98771,cancer,1,2,train
GDS2771,GSM98772,cancer,1,2,train
GDS2771,GSM98773,cancer,1,2,train
GDS2771,GSM98774,cancer,1,2,train
GDS2771,GSM98775,cancer,1,2,train
GDS2771,GSM98776,cancer,1,2,train
GDS2771,GSM98778,cancer,1,2,train
GDS2771,GSM98779,cancer,1,2,train
GDS2771,GSM98782,cancer,1,2,train
GDS2771,GSM98783,cancer,1,2,train
GDS2771,GSM98784,cancer,1,2,train
GDS2771,GSM98871,cancer,1,2,train
GDS2771,GSM98872,cancer,1,2,train
GDS2771,GSM98873,cancer,1,2,train
GDS2771,GSM98874,cancer,1,2,train
GDS2771,GSM98875,cancer,1,2,train
GDS2771,GSM93997,no_cancer,1,2,test
GDS2771,GSM94078,no_cancer,1,2,test
GDS2771,GSM94079,no_cancer,1,2,test
GDS2771,GSM94086,no_cancer,1,2,test
GDS2771,GSM94091,no_cancer,1,2,test
GDS2771,GSM94109,no_cancer,1,2,test
GDS2771,GSM94112,no_cancer,1,2,test
GDS2771,GSM94113,no_cancer,1,2,test
GDS2771,GSM94114,no_cancer,1,2,test
GDS2771,GSM94124,no_cancer,1,2,test
GDS2771,GSM94126,no_cancer,1,2,test
GDS2771,GSM94128,no_cancer,1,2,test
GDS2771,GSM94137,no_cancer,1,2,test
GDS2771,GSM94144,no_cancer,1,2,test
GDS2771,GSM98785,no_cancer,1,2,test
GDS2771,GSM98788,no_cancer,1,2,test
GDS2771,GSM98792,no_cancer,1,2,test
GDS2771,GSM98796,no_cancer,1,2,test
GDS2771,GSM94023,cancer,1,2,test
GDS2771,GSM94027,cancer,1,2,test
GDS2771,GSM94029,cancer,1,2,test
GDS2771,GSM94031,cancer,1,2,test
GDS2771,GSM94038,cancer,1,2,test
GDS2771,GSM94039,cancer,1,2,test
GDS2771,GSM94043,cancer,1,2,test
GDS2771,GSM94053,cancer,1,2,test
GDS2771,GSM94054,cancer,1,2,test
GDS2771,GSM94060,cancer,1,2,test
GDS2771,GSM94064,cancer,1,2,test
GDS2771,GSM94067,cancer,1,2,test
GDS2771,GSM94068,cancer,1,2,test
GDS2771,GSM94070,cancer,1,2,test
GDS2771,GSM94071,cancer,1,2,test
GDS2771,GSM94169,cancer,1,2,test
GDS2771,GSM94172,cancer,1,2,test
GDS2771,GSM94173,cancer,1,2,test
GDS2771,GSM98777,cancer,1,2,test
GDS2771,GSM98780,cancer,1,2,test
GDS2771,GSM98781,cancer,1,2,test
GDS2771,GSM93997,no_cancer,1,3,train
GDS2771,GSM94077,no_cancer,1,3,train
GDS2771,GSM94078,no_cancer,1,3,train
GDS2771,GSM94079,no_cancer,1,3,train
GDS2771,GSM94080,no_cancer,1,3,train
GDS2771,GSM94081,no_cancer,1,3,train
GDS2771,GSM94082,no_cancer,1,3,train
GDS2771,GSM94084,no_cancer,1,3,train
GDS2771,GSM94085,no_cancer,1,3,train
GDS2771,GSM94086,no_cancer,1,3,train
GDS2771,GSM94087,no_cancer,1,3,train
GDS2771,GSM94088,no_cancer,1,3,train
GDS2771,GSM94089,no_cancer,1,3,train
GDS2771,GSM94090,no_cancer,1,3,train
GDS2771,GSM94091,no_cancer,1,3,train
GDS2771,GSM94092,no_cancer,1,3,train
GDS2771,GSM94093,no_cancer,1,3,train
GDS2771,GSM94095,no_cancer,1,3,train
GDS2771,GSM94097,no_cancer,1,3,train
GDS2771,GSM94098,no_cancer,1,3,train
GDS2771,GSM94099,no_cancer,1,3,train
GDS2771,GSM94100,no_cancer,1,3,train
GDS2771,GSM94101,no_cancer,1,3,train
GDS2771,GSM94103,no_cancer,1,3,train
GDS2771,GSM94105,no_cancer,1,3,train
GDS2771,GSM94107,no_cancer,1,3,train
GDS2771,GSM94108,no_cancer,1,3,train
GDS2771,GSM94109,no_cancer,1,3,train
GDS2771,GSM94110,no_cancer,1,3,train
GDS2771,GSM94111,no_cancer,1,3,train
GDS2771,GSM94112,no_cancer,1,3,train
GDS2771,GSM94113,no_cancer,1,3,train
GDS2771,GSM94114,no_cancer,1,3,train
GDS2771,GSM94115,no_cancer,1,3,train
GDS2771,GSM94116,no_cancer,1,3,train
GDS2771,GSM94118,no_cancer,1,3,train
GDS2771,GSM94119,no_cancer,1,3,train
GDS2771,GSM94120,no_cancer,1,3,train
GDS2771,GSM94121,no_cancer,1,3,train
GDS2771,GSM94122,no_cancer,1,3,train
GDS2771,GSM94123,no_cancer,1,3,train
GDS2771,GSM94124,no_cancer,1,3,train
GDS2771,GSM94126,no_cancer,1,3,train
GDS2771,GSM94127,no_cancer,1,3,train
GDS2771,GSM94128,no_cancer,1,3,train
GDS2771,GSM94129,no_cancer,1,3,train
GDS2771,GSM94133,no_cancer,1,3,train
GDS2771,GSM94135,no_cancer,1,3,train
GDS2771,GSM94137,no_cancer,1,3,train
GDS2771,GSM94138,no_cancer,1,3,train
GDS2771,GSM94140,no_cancer,1,3,train
GDS2771,GSM94143,no_cancer,1,3,train
GDS2771,GSM94144,no_cancer,1,3,train
GDS2771,GSM94145,no_cancer,1,3,train
GDS2771,GSM94146,no_cancer,1,3,train
GDS2771,GSM94147,no_cancer,1,3,train
GDS2771,GSM94148,no_cancer,1,3,train
GDS2771,GSM98785,no_cancer,1,3,train
GDS2771,GSM98786,no_cancer,1,3,train
GDS2771,GSM98787,no_cancer,1,3,train
GDS2771,GSM98788,no_cancer,1,3,train
GDS2771,GSM98789,no_cancer,1,3,train
GDS2771,GSM98790,no_cancer,1,3,train
GDS2771,GSM98792,no_cancer,1,3,train
GDS2771,GSM98793,no_cancer,1,3,train
GDS2771,GSM98794,no_cancer,1,3,train
GDS2771,GSM98796,no_cancer,1,3,train
GDS2771,GSM98797,no_cancer,1,3,train
GDS2771,GSM98798,no_cancer,1,3,train
GDS2771,GSM98799,no_cancer,1,3,train
GDS2771,GSM98800,no_cancer,1,3,train
GDS2771,GSM98801,no_cancer,1,3,train
GDS2771,GSM94020,cancer,1,3,train
GDS2771,GSM94021,cancer,1,3,train
GDS2771,GSM94023,cancer,1,3,train
GDS2771,GSM94025,cancer,1,3,train
GDS2771,GSM94026,cancer,1,3,train
GDS2771,GSM94027,cancer,1,3,train
GDS2771,GSM94028,cancer,1,3,train
GDS2771,GSM94029,cancer,1,3,train
GDS2771,GSM94030,cancer,1,3,train
GDS2771,GSM94031,cancer,1,3,train
GDS2771,GSM94032,cancer,1,3,train
GDS2771,GSM94033,cancer,1,3,train
GDS2771,GSM94035,cancer,1,3,train
GDS2771,GSM94037,cancer,1,3,train
GDS2771,GSM94038,cancer,1,3,train
GDS2771,GSM94039,cancer,1,3,train
GDS2771,GSM94040,cancer,1,3,train
GDS2771,GSM94041,cancer,1,3,train
GDS2771,GSM94042,cancer,1,3,train
GDS2771,GSM94043,cancer,1,3,train
GDS2771,GSM94045,cancer,1,3,train
GDS2771,GSM94046,cancer,1,3,train
GDS2771,GSM94047,cancer,1,3,train
GDS2771,GSM94048,cancer,1,3,train
GDS2771,GSM94050,cancer,1,3,train
GDS2771,GSM94051,cancer,1,3,train
GDS2771,GSM94052,cancer,1,3,train
GDS2771,GSM94053,cancer,1,3,train
GDS2771,GSM94054,cancer,1,3,train
GDS2771,GSM94055,cancer,1,3,train
GDS2771,GSM94056,cancer,1,3,train
GDS2771,GSM94057,cancer,1,3,train
GDS2771,GSM94059,cancer,1,3,train
GDS2771,GSM94060,cancer,1,3,train
GDS2771,GSM94061,cancer,1,3,train
GDS2771,GSM94062,cancer,1,3,train
GDS2771,GSM94063,cancer,1,3,train
GDS2771,GSM94064,cancer,1,3,train
GDS2771,GSM94067,cancer,1,3,train
GDS2771,GSM94068,cancer,1,3,train
GDS2771,GSM94069,cancer,1,3,train
GDS2771,GSM94070,cancer,1,3,train
GDS2771,GSM94071,cancer,1,3,train
GDS2771,GSM94072,cancer,1,3,train
GDS2771,GSM94073,cancer,1,3,train
GDS2771,GSM94074,cancer,1,3,train
GDS2771,GSM94075,cancer,1,3,train
GDS2771,GSM94155,cancer,1,3,train
GDS2771,GSM94156,cancer,1,3,train
GDS2771,GSM94160,cancer,1,3,train
GDS2771,GSM94161,cancer,1,3,train
GDS2771,GSM94162,cancer,1,3,train
GDS2771,GSM94164,cancer,1,3,train
GDS2771,GSM94165,cancer,1,3,train
GDS2771,GSM94166,cancer,1,3,train
GDS2771,GSM94167,cancer,1,3,train
GDS2771,GSM94169,cancer,1,3,train
GDS2771,GSM94170,cancer,1,3,train
GDS2771,GSM94171,cancer,1,3,train
GDS2771,GSM94172,cancer,1,3,train
GDS2771,GSM94173,cancer,1,3,train
GDS2771,GSM94174,cancer,1,3,train
GDS2771,GSM94175,cancer,1,3,train
GDS2771,GSM94178,cancer,1,3,train
GDS2771,GSM98768,cancer,1,3,train
GDS2771,GSM98769,cancer,1,3,train
GDS2771,GSM98771,cancer,1,3,train
GDS2771,GSM98772,cancer,1,3,train
GDS2771,GSM98773,cancer,1,3,train
GDS2771,GSM98774,cancer,1,3,train
GDS2771,GSM98776,cancer,1,3,train
GDS2771,GSM98777,cancer,1,3,train
GDS2771,GSM98779,cancer,1,3,train
GDS2771,GSM98780,cancer,1,3,train
GDS2771,GSM98781,cancer,1,3,train
GDS2771,GSM98782,cancer,1,3,train
GDS2771,GSM98783,cancer,1,3,train
GDS2771,GSM98784,cancer,1,3,train
GDS2771,GSM98871,cancer,1,3,train
GDS2771,GSM98873,cancer,1,3,train
GDS2771,GSM98874,cancer,1,3,train
GDS2771,GSM98875,cancer,1,3,train
GDS2771,GSM94083,no_cancer,1,3,test
GDS2771,GSM94094,no_cancer,1,3,test
GDS2771,GSM94096,no_cancer,1,3,test
GDS2771,GSM94102,no_cancer,1,3,test
GDS2771,GSM94104,no_cancer,1,3,test
GDS2771,GSM94106,no_cancer,1,3,test
GDS2771,GSM94117,no_cancer,1,3,test
GDS2771,GSM94125,no_cancer,1,3,test
GDS2771,GSM94130,no_cancer,1,3,test
GDS2771,GSM94131,no_cancer,1,3,test
GDS2771,GSM94132,no_cancer,1,3,test
GDS2771,GSM94134,no_cancer,1,3,test
GDS2771,GSM94136,no_cancer,1,3,test
GDS2771,GSM94139,no_cancer,1,3,test
GDS2771,GSM94141,no_cancer,1,3,test
GDS2771,GSM94142,no_cancer,1,3,test
GDS2771,GSM98791,no_cancer,1,3,test
GDS2771,GSM98795,no_cancer,1,3,test
GDS2771,GSM94019,cancer,1,3,test
GDS2771,GSM94022,cancer,1,3,test
GDS2771,GSM94024,cancer,1,3,test
GDS2771,GSM94034,cancer,1,3,test
GDS2771,GSM94036,cancer,1,3,test
GDS2771,GSM94044,cancer,1,3,test
GDS2771,GSM94049,cancer,1,3,test
GDS2771,GSM94058,cancer,1,3,test
GDS2771,GSM94065,cancer,1,3,test
GDS2771,GSM94066,cancer,1,3,test
GDS2771,GSM94157,cancer,1,3,test
GDS2771,GSM94163,cancer,1,3,test
GDS2771,GSM94168,cancer,1,3,test
GDS2771,GSM94176,cancer,1,3,test
GDS2771,GSM94177,cancer,1,3,test
GDS2771,GSM98767,cancer,1,3,test
GDS2771,GSM98770,cancer,1,3,test
GDS2771,GSM98775,cancer,1,3,test
GDS2771,GSM98778,cancer,1,3,test
GDS2771,GSM98872,cancer,1,3,test
GDS2771,GSM93997,no_cancer,1,4,train
GDS2771,GSM94077,no_cancer,1,4,train
GDS2771,GSM94078,no_cancer,1,4,train
GDS2771,GSM94079,no_cancer,1,4,train
GDS2771,GSM94082,no_cancer,1,4,train
GDS2771,GSM94083,no_cancer,1,4,train
GDS2771,GSM94086,no_cancer,1,4,train
GDS2771,GSM94087,no_cancer,1,4,train
GDS2771,GSM94088,no_cancer,1,4,train
GDS2771,GSM94089,no_cancer,1,4,train
GDS2771,GSM94091,no_cancer,1,4,train
GDS2771,GSM94092,no_cancer,1,4,train
GDS2771,GSM94093,no_cancer,1,4,train
GDS2771,GSM94094,no_cancer,1,4,train
GDS2771,GSM94096,no_cancer,1,4,train
GDS2771,GSM94098,no_cancer,1,4,train
GDS2771,GSM94099,no_cancer,1,4,train
GDS2771,GSM94100,no_cancer,1,4,train
GDS2771,GSM94102,no_cancer,1,4,train
GDS2771,GSM94103,no_cancer,1,4,train
GDS2771,GSM94104,no_cancer,1,4,train
GDS2771,GSM94106,no_cancer,1,4,train
GDS2771,GSM94107,no_cancer,1,4,train
GDS2771,GSM94109,no_cancer,1,4,train
GDS2771,GSM94111,no_cancer,1,4,train
GDS2771,GSM94112,no_cancer,1,4,train
GDS2771,GSM94113,no_cancer,1,4,train
GDS2771,GSM94114,no_cancer,1,4,train
GDS2771,GSM94115,no_cancer,1,4,train
GDS2771,GSM94116,no_cancer,1,4,train
